Time, New Command, Measured EIP, Command EIP, Measured DI, Command DI, Measured EDC, Command EDC, Measured PI, Command PI, Measured LUM, Command LUM, Measured FDS, Command FDS, Measured FDP, Command FDP, Force y, Mx, Force x, M z, M y, Force z
84.08,0,4.991961,5,-0.594071,10,5.004131,5,10.029577,10,30.941894,5,5.000367,5,10.022251,10,0.169519,0.25718,0.221407,0.01837,-0.301977,-0.047375
84.09,0,4.99056,5,-0.592718,10,4.945331,5,9.985199,10,30.885024,5,4.965432,5,9.974871,10,0.169842,0.258147,0.221407,0.018048,-0.301654,-0.048342
84.1,0,4.991961,5,-0.588658,10,5.022699,5,10.045427,10,30.939421,5,5.01667,5,10.030612,10,0.170808,0.257824,0.221084,0.019015,-0.30101,-0.048342
84.11,0,4.998964,5,-0.588658,10,4.966994,5,10.004218,10,30.917167,5,4.981735,5,9.997167,10,0.170808,0.257502,0.221407,0.019337,-0.30101,-0.047697
84.12,0,5.000365,5,-0.591364,10,5.001036,5,9.972519,10,30.85288,5,4.981735,5,9.944213,10,0.169842,0.258791,0.220762,0.017725,-0.301654,-0.047375
84.13,0,4.997564,5,-0.585951,10,5.001036,5,10.010558,10,30.922113,5,5.005025,5,9.997167,10,0.170164,0.259113,0.221407,0.018048,-0.301654,-0.04802
84.14,0,4.996163,5,-0.590011,10,4.95771,5,9.975689,10,30.880078,5,4.979406,5,9.972084,10,0.170808,0.257824,0.221729,0.018692,-0.301977,-0.047375
84.15,0,5.003166,5,-0.587305,10,5.025794,5,10.039087,10,30.924585,5,4.918852,5,10.016677,10,0.169519,0.257824,0.222373,0.019337,-0.30101,-0.047375
84.16,0,5.003166,5,-0.590011,10,4.970089,5,9.982029,10,30.929531,5,4.986393,5,9.983232,10,0.170164,0.258791,0.222051,0.018692,-0.301332,-0.047053
84.17,0,5.005968,5,-0.591364,10,4.902005,5,9.959839,10,30.880078,5,4.981735,5,9.963723,10,0.170808,0.257824,0.222051,0.01837,-0.30101,-0.048664
84.18,0,5.008769,5,-0.587305,10,5.004131,5,10.004218,10,30.917167,5,5.000367,5,9.999955,10,0.169519,0.258469,0.222373,0.019015,-0.301332,-0.047697
84.19,0,5.01017,5,-0.591364,10,4.948426,5,9.963009,10,30.882551,5,4.97009,5,9.958149,10,0.170486,0.258147,0.222051,0.018692,-0.30101,-0.048664
84.2,0,5.01017,5,-0.587305,10,5.016509,5,10.032747,10,30.927058,5,5.023657,5,10.019464,10,0.170808,0.259436,0.221729,0.018048,-0.30101,-0.048987
84.21,0,5.014372,5,-0.585951,10,4.963899,5,9.975689,10,30.865243,5,4.977077,5,9.974871,10,0.170486,0.257824,0.221084,0.018692,-0.300688,-0.048342
84.22,0,5.012971,5,-0.592718,10,4.920574,5,9.886932,10,30.917167,5,4.956116,5,9.958149,10,0.171453,0.259758,0.221729,0.018048,-0.301332,-0.048342
84.23,0,4.994762,5,-0.590011,10,5.004131,5,10.007388,10,30.929531,5,4.998038,5,9.999955,10,0.170164,0.259113,0.222051,0.019015,-0.301654,-0.048342
84.24,0,4.993362,5,-0.592718,10,4.945331,5,9.963009,10,30.877606,5,4.979406,5,9.963723,10,0.170808,0.258469,0.221729,0.01837,-0.301654,-0.048664
84.25,0,4.99056,5,-0.587305,10,5.022699,5,10.029577,10,30.922113,5,5.025986,5,10.019464,10,0.168875,0.258469,0.222051,0.017725,-0.302299,-0.048664
84.26,1,4.997564,10,-0.591364,10,4.970089,5,9.988369,10,30.889969,5,4.981735,5,9.980445,10,0.170164,0.258147,0.221407,0.018692,-0.302621,-0.048664
84.27,0,4.994762,10,-0.590011,10,5.041267,5,9.959839,10,30.840517,5,4.972419,5,9.949787,10,0.169519,0.258469,0.220762,0.017403,-0.300688,-0.04802
84.28,0,5.001766,10,-0.590011,10,5.004131,5,10.004218,10,30.90975,5,5.009683,5,10.002742,10,0.169842,0.258147,0.221084,0.017725,-0.302299,-0.048664
84.29,0,5.077402,10,-0.595424,10,4.960805,5,9.969349,10,30.860298,5,4.972419,5,9.955362,10,0.169842,0.258791,0.220762,0.018048,-0.302299,-0.048987
84.3,0,5.678287,10,-0.587305,10,4.867964,5,9.804514,10,30.791065,5,4.907207,5,9.880111,10,0.170164,0.258791,0.221084,0.018692,-0.301654,-0.048987
84.31,0,6.709177,10,-0.584598,10,4.898911,5,9.893271,10,30.800955,5,4.97009,5,9.952575,10,0.169842,0.258791,0.221084,0.017725,-0.303266,-0.048664
84.32,0,7.311464,10,-0.587305,10,4.824638,5,9.852063,10,30.766339,5,4.9468,5,9.938639,10,0.169519,0.257502,0.221407,0.018692,-0.301332,-0.046731
84.33,0,7.87033,10,-0.592718,10,4.886532,5,9.807684,10,30.808373,5,4.92351,5,9.827157,10,0.167586,0.255568,0.219795,0.017403,-0.30101,-0.045764
84.34,0,8.392779,10,-0.592718,10,4.892721,5,9.741116,10,30.736668,5,4.893233,5,9.907982,10,0.166941,0.254924,0.219151,0.017403,-0.300043,-0.043508
84.35,0,8.821384,10,-0.588658,10,4.914384,5,9.693567,10,30.793537,5,4.83035,5,9.855028,10,0.167908,0.253635,0.218184,0.017081,-0.299398,-0.041896
84.36,0,9.055296,10,-0.594071,10,4.91129,5,9.722096,10,30.810846,5,4.897891,5,9.894046,10,0.166941,0.253312,0.217539,0.01837,-0.299721,-0.039963
84.37,0,8.978259,10,-0.594071,10,4.988657,5,9.684058,10,30.761394,5,4.881588,5,9.849453,10,0.166941,0.254279,0.218184,0.018048,-0.297787,-0.040285
84.38,0,8.923633,10,-0.592718,10,5.019604,5,9.728436,10,30.803428,5,4.914194,5,9.907982,10,0.166619,0.253957,0.216895,0.018048,-0.298432,-0.040607
84.39,0,9.104319,10,-0.592718,10,4.936047,5,9.684058,10,30.808373,5,4.869943,5,9.863389,10,0.167586,0.254279,0.218184,0.017725,-0.298754,-0.039963
84.4,0,9.306016,10,-0.591364,10,4.886532,5,9.59847,10,30.820736,5,4.83035,5,9.788138,10,0.166619,0.25299,0.217539,0.018048,-0.297787,-0.03964
84.41,0,9.411066,10,-0.590011,10,4.936047,5,9.680888,10,30.768811,5,4.874601,5,9.894046,10,0.166297,0.252668,0.217862,0.01837,-0.296498,-0.039963
84.42,0,9.489503,10,-0.592718,10,4.864869,5,9.649189,10,30.813318,5,4.844324,5,9.838305,10,0.166619,0.25299,0.216895,0.018048,-0.297142,-0.038996
84.43,0,9.62817,10,-0.592718,10,4.948426,5,9.690397,10,30.825681,5,4.895562,5,9.882898,10,0.166619,0.252668,0.217217,0.018692,-0.29682,-0.037384
84.44,0,9.685597,10,-0.591364,10,4.9051,5,9.646019,10,30.778702,5,4.860627,5,9.874537,10,0.166297,0.25299,0.216895,0.018048,-0.297465,-0.037384
84.45,0,9.615564,10,-0.590011,10,4.973184,5,9.706247,10,30.815791,5,4.911865,5,9.793712,10,0.166297,0.253312,0.216895,0.018048,-0.295209,-0.037062
84.46,0,9.58755,10,-0.59813,10,4.936047,5,9.661868,10,30.828154,5,4.872272,5,9.85224,10,0.166297,0.254279,0.218506,0.019659,-0.295853,-0.037062
84.47,0,9.6912,10,-0.585951,10,5.035078,5,9.630169,10,30.768811,5,4.855969,5,9.829944,10,0.167263,0.253957,0.217539,0.017725,-0.296176,-0.037384
84.48,0,9.804654,10,-0.591364,10,5.041267,5,9.665038,10,30.79601,5,4.888575,5,9.87175,10,0.167263,0.25299,0.216895,0.018692,-0.296498,-0.037384
84.49,0,9.988142,10,-0.594071,10,5.001036,5,9.630169,10,30.746558,5,4.855969,5,9.863389,10,0.166941,0.253957,0.216895,0.019337,-0.295531,-0.038029
84.5,0,10.010553,10,-0.594071,10,4.926763,5,9.712587,10,30.79601,5,4.80706,5,9.947,10,0.166297,0.252346,0.216895,0.018048,-0.29682,-0.037707
84.51,0,9.915307,10,-0.591364,10,4.982468,5,9.814024,10,30.744085,5,4.855969,5,9.980445,10,0.166297,0.253312,0.215928,0.017725,-0.29682,-0.038351
84.52,0,9.881691,10,-0.591364,10,4.963899,5,9.985199,10,30.692161,5,4.848982,5,10.011103,10,0.166941,0.253312,0.21625,0.017725,-0.296498,-0.037707
84.53,0,9.874688,10,-0.592718,10,4.997941,5,10.054937,10,30.761394,5,4.869943,5,10.019464,10,0.166941,0.25299,0.21625,0.01837,-0.296176,-0.037707
84.54,0,9.909704,10,-0.594071,10,4.939142,5,10.029577,10,30.773757,5,4.846653,5,9.980445,10,0.166941,0.252668,0.215606,0.018048,-0.295853,-0.037384
84.55,0,10.000748,10,-0.585951,10,5.013415,5,10.073956,10,30.684743,5,4.751163,5,9.907982,10,0.166619,0.253312,0.216895,0.01837,-0.296498,-0.038351
84.56,0,9.974135,10,-0.594071,10,4.95771,5,10.032747,10,30.763866,5,4.848982,5,9.999955,10,0.166941,0.25299,0.21625,0.017725,-0.29682,-0.037707
84.57,0,9.940519,10,-0.595424,10,4.908195,5,10.010558,10,30.697106,5,4.846653,5,10.06127,10,0.167263,0.253312,0.215928,0.018692,-0.296498,-0.038029
84.58,0,9.932115,10,-0.596777,10,4.988657,5,10.039087,10,30.781174,5,4.872272,5,10.086353,10,0.166297,0.252346,0.215928,0.018048,-0.296498,-0.038029
84.59,0,9.923711,10,-0.596777,10,4.948426,5,10.007388,10,30.741613,5,4.846653,5,10.044547,10,0.166297,0.252346,0.215606,0.017725,-0.29682,-0.037707
84.6,0,9.925112,10,-0.585951,10,5.019604,5,10.061276,10,30.800955,5,4.883917,5,10.01389,10,0.165974,0.252023,0.21625,0.017725,-0.29682,-0.038029
84.61,0,9.92091,10,-0.592718,10,4.960805,5,10.010558,10,30.818263,5,4.851311,5,10.04176,10,0.166297,0.25299,0.214961,0.01837,-0.296176,-0.037384
84.62,0,9.999347,10,-0.590011,10,4.889627,5,9.988369,10,30.761394,5,4.828021,5,10.011103,10,0.167263,0.252023,0.215283,0.017725,-0.296498,-0.038351
84.63,0,10.273879,10,-0.585951,10,4.976278,5,10.016898,10,30.803428,5,4.862956,5,10.047335,10,0.165974,0.251379,0.215283,0.017403,-0.29682,-0.038674
84.64,0,10.222054,10,-0.592718,10,4.936047,5,9.959839,10,30.773757,5,4.837337,5,9.991593,10,0.16533,0.251701,0.216572,0.018048,-0.296176,-0.037707
84.65,0,10.167428,10,-0.584598,10,5.007225,5,10.020068,10,30.815791,5,4.881588,5,10.058483,10,0.165652,0.251056,0.215283,0.017081,-0.297142,-0.037062
84.66,0,10.146418,10,-0.595424,10,4.945331,5,9.978859,10,30.820736,5,4.855969,5,10.011103,10,0.164041,0.251379,0.215283,0.017725,-0.296498,-0.037062
84.67,0,10.125408,10,-0.595424,10,5.031983,5,9.9535,10,30.771284,5,4.828021,5,9.974871,10,0.166297,0.252668,0.215606,0.018048,-0.296498,-0.037384
84.68,0,10.107199,10,-0.587305,10,4.994847,5,9.997878,10,30.803428,5,4.867614,5,10.025038,10,0.165652,0.252023,0.215606,0.018048,-0.296498,-0.03674
84.69,0,10.100196,10,-0.594071,10,4.929858,5,9.969349,10,30.753976,5,4.835008,5,9.972084,10,0.165974,0.251379,0.215606,0.018048,-0.294886,-0.037062
84.7,0,10.091791,10,-0.594071,10,5.025794,5,10.020068,10,30.815791,5,4.886246,5,10.033399,10,0.165974,0.250412,0.215283,0.016759,-0.294886,-0.03674
84.71,0,10.081987,10,-0.592718,10,4.966994,5,9.978859,10,30.823209,5,4.858298,5,9.988806,10,0.165974,0.251701,0.215283,0.01837,-0.296176,-0.03674
84.72,0,10.069381,10,-0.594071,10,5.041267,5,9.9535,10,30.783647,5,4.848982,5,9.972084,10,0.16533,0.252346,0.215606,0.018692,-0.296176,-0.036095
84.73,0,10.066579,10,-0.590011,10,4.991752,5,9.991539,10,30.808373,5,4.883917,5,10.005529,10,0.165007,0.251701,0.215606,0.018048,-0.295209,-0.036095
84.74,0,10.065179,10,-0.596777,10,5.041267,5,9.9535,10,30.766339,5,4.832679,5,9.96651,10,0.16533,0.252346,0.216895,0.018692,-0.294886,-0.037062
84.75,0,10.058175,10,-0.591364,10,5.035078,5,10.016898,10,30.818263,5,4.886246,5,10.019464,10,0.165974,0.253312,0.215606,0.019015,-0.295209,-0.037062
84.76,0,10.04697,10,-0.594071,10,4.970089,5,9.975689,10,30.820736,5,4.851311,5,9.963723,10,0.165652,0.252668,0.215606,0.018048,-0.29392,-0.036418
84.77,0,10.044169,10,-0.595424,10,5.056741,5,9.975689,10,30.773757,5,4.848982,5,9.896833,10,0.166619,0.252668,0.215928,0.01837,-0.294886,-0.035451
84.78,0,10.035765,10,-0.592718,10,5.01032,5,10.010558,10,30.813318,5,4.883917,5,9.986019,10,0.165652,0.252668,0.21625,0.01837,-0.295853,-0.037707
84.79,0,10.032963,10,-0.591364,10,4.929858,5,9.963009,10,30.763866,5,4.862956,5,9.949787,10,0.166297,0.25299,0.215928,0.018692,-0.295853,-0.036418
84.8,0,10.032963,10,-0.588658,10,5.035078,5,10.029577,10,30.830626,5,4.881588,5,10.01389,10,0.166297,0.253312,0.216572,0.018048,-0.294564,-0.036418
84.81,0,10.032963,10,-0.594071,10,4.979373,5,9.988369,10,30.825681,5,4.867614,5,9.963723,10,0.166297,0.252346,0.21625,0.01837,-0.295209,-0.037384
84.82,0,10.032963,10,-0.591364,10,5.053646,5,10.001048,10,30.783647,5,4.844324,5,10.016677,10,0.166619,0.250412,0.215283,0.018048,-0.294886,-0.037062
84.83,0,10.023159,10,-0.594071,10,5.01032,5,10.020068,10,30.825681,5,4.881588,5,9.907982,10,0.166297,0.252346,0.215283,0.018692,-0.296176,-0.037384
84.84,0,10.017556,10,-0.596777,10,4.966994,5,9.991539,10,30.781174,5,4.869943,5,9.991593,10,0.167263,0.252668,0.215606,0.019015,-0.294564,-0.037062
84.85,0,10.002149,10,-0.591364,10,5.044362,5,10.042257,10,30.830626,5,5.028315,5,9.910769,10,0.166619,0.252668,0.214639,0.017403,-0.295209,-0.038029
84.86,0,9.997947,10,-0.590011,10,4.997941,5,9.982029,10,30.78612,5,5.116817,5,9.986019,10,0.166941,0.252668,0.215283,0.017725,-0.295853,-0.037707
84.87,0,10.002149,10,-0.591364,10,4.914384,5,9.95667,10,30.823209,5,5.186687,5,10.04176,10,0.166619,0.25299,0.21625,0.018048,-0.296176,-0.037707
84.88,0,9.995145,10,-0.594071,10,5.016509,5,10.007388,10,30.838044,5,5.168055,5,10.01389,10,0.165974,0.252668,0.215283,0.018048,-0.295853,-0.037384
84.89,0,9.990943,10,-0.591364,10,4.973184,5,9.959839,10,30.79601,5,5.142436,5,10.002742,10,0.166619,0.252668,0.215283,0.018048,-0.295531,-0.036418
84.9,0,9.989543,10,-0.590011,10,5.041267,5,10.026408,10,30.830626,5,5.196003,5,10.06127,10,0.165974,0.253635,0.214961,0.017725,-0.294564,-0.037707
84.91,0,9.990943,10,-0.59813,10,4.976278,5,9.982029,10,30.788592,5,5.158739,5,10.030612,10,0.166297,0.252346,0.214639,0.017725,-0.294886,-0.038351
84.92,0,9.986741,10,-0.592718,10,5.056741,5,9.966179,10,30.835572,5,5.151752,5,10.002742,10,0.166297,0.252023,0.215283,0.017403,-0.296498,-0.038674
84.93,0,9.990943,10,-0.588658,10,5.016509,5,10.010558,10,30.85288,5,5.175042,5,10.033399,10,0.165974,0.252346,0.214961,0.017725,-0.295531,-0.037062
84.94,0,9.98394,10,-0.599484,10,4.963899,5,9.966179,10,30.79601,5,5.147094,5,10.008316,10,0.166297,0.251701,0.215283,0.017081,-0.29682,-0.038029
84.95,0,9.971334,10,-0.590011,10,5.041267,5,10.026408,10,30.838044,5,5.193674,5,10.058483,10,0.165974,0.251379,0.215606,0.017725,-0.295853,-0.037062
84.96,0,9.972734,10,-0.587305,10,4.988657,5,9.982029,10,30.808373,5,5.158739,5,10.011103,10,0.165652,0.251056,0.215606,0.017403,-0.29682,-0.037707
84.97,0,9.967132,10,-0.592718,10,4.929858,5,9.972519,10,30.758921,5,5.140107,5,9.974871,10,0.165652,0.251056,0.215606,0.017081,-0.295853,-0.037707
84.98,0,9.975536,10,-0.590011,10,5.022699,5,9.997878,10,30.810846,5,5.168055,5,10.030612,10,0.165652,0.251379,0.213994,0.018048,-0.295853,-0.037707
84.99,0,9.972734,10,-0.587305,10,4.963899,5,9.975689,10,30.835572,5,5.15641,5,9.983232,10,0.165974,0.250734,0.21335,0.017403,-0.295853,-0.038029
85,0,9.971334,10,-0.594071,10,5.047456,5,10.035917,10,30.781174,5,5.081882,5,10.050122,10,0.16533,0.251701,0.214316,0.017403,-0.295209,-0.038674
85.01,0,9.975536,10,-0.590011,10,4.997941,5,9.991539,10,30.803428,5,5.15641,5,9.999955,10,0.166619,0.251379,0.214961,0.016759,-0.294886,-0.037062
85.02,0,9.96433,10,-0.595424,10,5.044362,5,9.969349,10,30.781174,5,5.147094,5,9.977658,10,0.166297,0.252023,0.215606,0.017403,-0.295531,-0.037384
85.03,0,9.96433,10,-0.588658,10,5.013415,5,10.010558,10,30.828154,5,5.172713,5,10.022251,10,0.166297,0.252346,0.215606,0.017403,-0.295209,-0.037062
85.04,0,9.96433,10,-0.592718,10,4.923668,5,9.975689,10,30.791065,5,5.144765,5,9.991593,10,0.165652,0.252023,0.216572,0.018048,-0.295209,-0.037062
85.05,0,9.960128,10,-0.588658,10,5.050551,5,10.045427,10,30.835572,5,5.191345,5,10.036186,10,0.165974,0.253312,0.21625,0.017725,-0.295853,-0.037707
85.06,0,9.953125,10,-0.595424,10,4.982468,5,9.988369,10,30.800955,5,5.147094,5,9.977658,10,0.165652,0.251379,0.21625,0.018048,-0.294564,-0.035451
85.07,0,9.960128,10,-0.591364,10,5.06293,5,9.92497,10,30.845462,5,5.135449,5,9.91913,10,0.165974,0.252668,0.21625,0.017725,-0.294886,-0.036095
85.08,0,9.958728,10,-0.590011,10,5.022699,5,10.016898,10,30.808373,5,5.170384,5,9.999955,10,0.166941,0.25299,0.215283,0.019015,-0.294564,-0.037062
85.09,0,9.955926,10,-0.595424,10,4.954615,5,9.985199,10,30.828154,5,5.147094,5,9.96651,10,0.166619,0.252346,0.214639,0.018692,-0.294886,-0.037384
85.1,0,9.955926,10,-0.592718,10,5.056741,5,10.042257,10,30.73914,5,5.186687,5,10.027825,10,0.166297,0.252346,0.21625,0.01837,-0.293275,-0.038351
85.11,0,9.953125,10,-0.591364,10,5.013415,5,10.004218,10,30.808373,5,5.149423,5,9.988806,10,0.166619,0.25299,0.215606,0.01837,-0.295853,-0.03674
85.12,0,9.954526,10,-0.595424,10,4.939142,5,10.007388,10,30.744085,5,5.126133,5,9.963723,10,0.166619,0.253312,0.216572,0.018692,-0.295209,-0.036418
85.13,0,9.950324,10,-0.591364,10,5.035078,5,10.029577,10,30.813318,5,5.165726,5,10.008316,10,0.166297,0.252346,0.21625,0.018048,-0.296176,-0.037707
85.14,0,9.939118,10,-0.592718,10,4.979373,5,10.001048,10,30.771284,5,5.149423,5,9.986019,10,0.165974,0.252668,0.217217,0.019015,-0.294564,-0.03674
85.15,0,9.948923,10,-0.590011,10,5.06293,5,10.058107,10,30.820736,5,5.149423,5,10.030612,10,0.166941,0.25299,0.21625,0.019015,-0.294886,-0.038351
85.16,0,9.957327,10,-0.592718,10,5.007225,5,10.007388,10,30.823209,5,5.154081,5,9.997167,10,0.166297,0.252346,0.214961,0.017725,-0.295853,-0.038029
85.17,0,9.948923,10,-0.594071,10,5.069119,5,10.001048,10,30.781174,5,5.13312,5,9.96651,10,0.166941,0.25299,0.215606,0.017725,-0.294886,-0.038351
85.18,0,9.948923,10,-0.591364,10,5.035078,5,10.042257,10,30.808373,5,5.170384,5,10.011103,10,0.165974,0.253312,0.214961,0.01837,-0.295531,-0.038674
85.19,0,9.94192,10,-0.583245,10,4.979373,5,10.010558,10,30.773757,5,5.126133,5,9.988806,10,0.166941,0.25299,0.215606,0.018692,-0.296498,-0.038029
85.2,0,9.94192,10,-0.591364,10,5.056741,5,10.061276,10,30.823209,5,5.182029,5,10.038973,10,0.166941,0.252023,0.215928,0.018048,-0.294886,-0.038029
85.21,0,9.939118,10,-0.600837,10,4.994847,5,10.020068,10,30.778702,5,5.151752,5,9.991593,10,0.165974,0.252023,0.216572,0.018048,-0.296498,-0.037062
85.22,0,9.947522,10,-0.594071,10,5.053646,5,9.991539,10,30.823209,5,5.128462,5,9.991593,10,0.166297,0.252346,0.215606,0.017725,-0.295531,-0.03674
85.23,0,9.94332,10,-0.588658,10,5.044362,5,10.026408,10,30.835572,5,5.168055,5,10.027825,10,0.16533,0.252346,0.215283,0.016759,-0.296498,-0.039318
85.24,0,9.934916,10,-0.591364,10,5.01032,5,9.982029,10,30.78612,5,5.137778,5,9.988806,10,0.165974,0.25299,0.213994,0.017403,-0.29682,-0.038351
85.25,0,9.936317,10,-0.592718,10,5.072214,5,10.042257,10,30.838044,5,5.161068,5,10.038973,10,0.165652,0.252346,0.213672,0.017403,-0.297142,-0.037062
85.26,1,9.934916,5,-0.592718,5,5.004131,10,9.994708,10,30.781174,5,5.154081,5,10.008316,10,0.165974,0.252023,0.213994,0.017081,-0.296176,-0.038029
85.27,0,9.933516,5,-0.591364,5,4.95771,10,9.985199,10,30.835572,5,5.130791,5,9.960936,10,0.16533,0.252668,0.214639,0.017725,-0.295853,-0.037062
85.28,0,9.923711,5,-0.594071,5,5.084593,10,10.020068,10,30.835572,5,5.175042,5,10.011103,10,0.165007,0.251379,0.214316,0.017403,-0.296498,-0.037707
85.29,0,9.745826,5,-0.596777,5,5.923257,10,9.93765,10,30.766339,5,5.130791,5,9.972084,10,0.166297,0.251701,0.214639,0.017403,-0.295853,-0.037384
85.3,0,9.098716,5,-0.591364,5,7.086865,10,9.905951,10,30.684743,5,5.046947,5,9.894046,10,0.16533,0.25299,0.215928,0.018692,-0.295853,-0.037707
85.31,0,8.347958,5,-0.596777,5,7.990519,10,9.92814,10,30.768811,5,5.119146,5,9.980445,10,0.166297,0.252668,0.214316,0.017081,-0.296498,-0.035129
85.32,0,7.825509,5,-0.596777,5,8.479482,10,9.890101,10,30.8059,5,5.102843,5,9.952575,10,0.165974,0.252668,0.216572,0.018048,-0.295531,-0.035451
85.33,0,7.319868,5,-0.591364,5,8.587797,10,9.959839,10,30.830626,5,5.142436,5,9.999955,10,0.166619,0.252668,0.213672,0.01837,-0.295209,-0.035451
85.34,0,6.980906,5,-0.59813,5,8.494955,10,10.004218,10,30.793537,5,5.112159,5,10.038973,10,0.166619,0.25299,0.215606,0.018048,-0.295531,-0.035451
85.35,0,6.678362,5,-0.592718,5,8.615649,10,10.067616,10,30.845462,5,5.168055,5,9.977658,10,0.167586,0.254924,0.215928,0.017725,-0.295853,-0.037062
85.36,0,6.388424,5,-0.596777,5,8.931309,10,10.020068,10,30.823209,5,5.128462,5,10.011103,10,0.167586,0.255568,0.217539,0.018692,-0.295853,-0.036418
85.37,0,6.108291,5,-0.599484,5,9.135559,10,9.94716,10,30.734195,5,5.116817,5,10.008316,10,0.169842,0.256535,0.216572,0.01837,-0.295209,-0.037707
85.38,0,5.850569,5,-0.592718,5,9.253158,10,10.045427,10,30.825681,5,5.147094,5,10.04176,10,0.168875,0.256857,0.217539,0.018692,-0.295853,-0.039963
85.39,0,5.618058,5,-0.599484,5,9.38623,10,10.001048,10,30.847935,5,5.123804,5,9.997167,10,0.169519,0.256857,0.217862,0.018692,-0.297142,-0.04093
85.4,0,5.440174,5,-0.596777,5,9.568818,10,10.073956,10,30.791065,5,5.005025,5,10.055696,10,0.170486,0.258147,0.218828,0.018048,-0.297142,-0.042541
85.41,0,5.350531,5,-0.588658,5,9.618333,10,10.032747,10,30.833099,5,4.979406,5,10.030612,10,0.170808,0.257824,0.218506,0.019015,-0.297787,-0.041574
85.42,0,5.328121,5,-0.592718,5,9.70189,10,10.020068,10,30.776229,5,4.984064,5,10.01389,10,0.170164,0.258791,0.218184,0.018692,-0.297787,-0.042541
85.43,0,5.356134,5,-0.594071,5,9.7545,10,10.058107,10,30.823209,5,5.005025,5,10.06127,10,0.170808,0.259758,0.220117,0.019981,-0.298432,-0.041896
85.44,0,5.374343,5,-0.59813,5,9.794731,10,10.026408,10,30.79601,5,4.984064,5,10.033399,10,0.171453,0.258147,0.218184,0.018048,-0.299398,-0.043186
85.45,0,5.340727,5,-0.596777,5,9.751405,10,10.086636,10,30.835572,5,4.99338,5,9.972084,10,0.170808,0.258469,0.220117,0.019015,-0.300365,-0.042541
85.46,0,5.262289,5,-0.59813,5,9.80711,10,10.035917,10,30.842989,5,4.998038,5,10.036186,10,0.170486,0.258147,0.219151,0.019015,-0.298754,-0.042541
85.47,0,5.227273,5,-0.596777,5,9.881383,10,10.016898,10,30.800955,5,4.979406,5,9.999955,10,0.171453,0.259113,0.219151,0.01837,-0.299398,-0.042219
85.48,0,5.168445,5,-0.590011,5,9.955656,10,10.051767,10,30.818263,5,5.002696,5,10.044547,10,0.170486,0.259113,0.219151,0.01837,-0.298432,-0.04383
85.49,0,5.13763,5,-0.591364,5,10.02374,10,10.016898,10,30.778702,5,4.991051,5,10.016677,10,0.170808,0.258791,0.218828,0.01837,-0.299398,-0.043186
85.5,0,5.088607,5,-0.596777,5,10.02374,10,10.067616,10,30.838044,5,4.916523,5,10.077992,10,0.170808,0.26008,0.218506,0.017725,-0.298432,-0.044797
85.51,0,5.092809,5,-0.60625,5,10.12277,10,10.007388,10,30.781174,5,4.986393,5,10.019464,10,0.170808,0.26008,0.218506,0.017725,-0.299076,-0.044152
85.52,0,5.077402,5,-0.594071,5,10.063971,10,9.912291,10,30.828154,5,4.979406,5,9.933065,10,0.171131,0.259113,0.218828,0.018692,-0.299721,-0.043508
85.53,0,5.043786,5,-0.595424,5,10.104202,10,10.035917,10,30.847935,5,5.012012,5,10.036186,10,0.170808,0.259436,0.219473,0.018048,-0.300365,-0.042863
85.54,0,5.01157,5,-0.59813,5,10.033024,10,10.004218,10,30.798483,5,5.000367,5,9.997167,10,0.170486,0.26008,0.219473,0.018048,-0.299076,-0.042219
85.55,0,5.025577,5,-0.594071,5,9.961845,10,10.054937,10,30.840517,5,4.92351,5,10.06127,10,0.171131,0.26008,0.219473,0.017403,-0.300043,-0.043508
85.56,0,5.059193,5,-0.591364,5,10.01755,10,10.020068,10,30.788592,5,4.986393,5,10.036186,10,0.170808,0.259758,0.217539,0.018048,-0.298432,-0.042219
